X_Coord,Y_Coord,Tx_0 RSSI_Avg,Tx_1 RSSI_Avg,Tx_2 RSSI_Avg,Tx_3 RSSI_Avg,Tx_4 RSSI_Avg,Tx_5 RSSI_Avg,Tx_6 RSSI_Avg,Tx_7 RSSI_Avg
4,0,-76.44098937284393,-67.49359319364,-72.75445089397667,-65.16377174933824,-69.77307982985182,-75.70643911298734,-68.83634120786711,-45.240425583852065
4,0,-78.41008439947754,-65.46745726699702,-71.94649874172444,-65.11115396983077,-65.8611442570565,-75.16922292620322,-67.71771475459674,-47.42000223178025
4,0,-76.45632385378865,-66.22848236164822,-70.84855429543282,-63.29216590247235,-64.13736621778345,-73.17431312558475,-66.0167404544107,-48.70544823113669
4,0,-74.01249002662827,-63.131937352707524,-70.91475195805555,-64.58880832175018,-64.7144424980835,-76.74421718672076,-66.75537428722176,-45.70426208583131
4,0,-71.74281497195551,-66.03354041309503,-69.89889555360371,-60.370558734999534,-63.59642691465318,-76.63080242747975,-64.39293007237781,-48.28600426087119
4,0,-76.33214160894241,-65.96958702272893,-70.50886303574525,-63.40398630363465,-65.98107258580197,-76.83137553919998,-65.21083020545812,-47.865884726792295
4,0,-73.74176870316676,-66.62187422427498,-72.76019739985027,-62.0781696394082,-68.36693351166015,-75.30864796664395,-65.49835870827461,-48.34937372746199
4,0,-77.15659653213717,-61.53856522284201,-67.1659745994656,-58.581916332356286,-70.05409378624022,-77.65966943631061,-68.90259033418046,-49.01836184917435
4,0,-76.05797842933295,-68.68756392747443,-72.0774278526949,-62.798735966107884,-65.56236490821006,-76.26051345930784,-67.94318889983305,-48.22965613260795
4,0,-74.26496292358375,-68.30736053104016,-66.66584680918828,-63.365785284511404,-65.54220934078802,-77.30206045930888,-65.48189186351404,-48.26269329605494
4,0,-73.15785245033608,-66.08458033839628,-68.34365720560882,-60.50877459854081,-66.94727064119174,-74.49187842795384,-66.09245777838395,-48.84002907769898
4,0,-73.63536149117294,-65.00183344607169,-74.73291720086611,-65.85637084484125,-62.29171859555093,-75.60356455661149,-64.3511307148089,-49.023972731556505
4,0,-71.13068438527067,-63.68250308837575,-73.25307122951726,-61.710980033245846,-63.247045430761844,-76.16577779959998,-68.59443175679962,-50.58344671866916
4,0,-75.41105342448583,-62.742207312365224,-70.30045332474135,-63.80594557917628,-63.646220425772,-77.60632385378865,-64.40563093257462,-48.41039714867038
4,0,-74.25046445458742,-66.7104606890029,-70.41140618798744,-65.01729790226663,-68.16183126838385,-77.59443175679962,-67.71403299870177,-51.56456891172696
4,0,-75.5600922691503,-65.68026117139065,-70.00644286267986,-62.77911876180771,-62.62807569786763,-73.6531405895463,-65.80469695161817,-45.649180548749364
4,0,-79.40946560982566,-67.86409813433951,-72.40708747029511,-62.19011579920159,-66.4936286583477,-77.0307108834199,-67.11237558687995,-51.26923506675235
4,0,-78.66372009065222,-63.96486037772195,-73.67892593119778,-64.53565978963378,-62.936875667661226,-75.92716779596022,-68.70333453232722,-46.01099123877244
4,0,-77.75501511094497,-65.46038066370569,-68.68697129776218,-62.428552099368105,-64.02108823360045,-76.50744444801103,-67.36947220388836,-47.72855209936811
4,0,-72.92404550017858,-65.65942494952586,-70.54448104567392,-64.11824189891611,-67.16194992662082,-75.14293361829039,-71.10983852270408,-50.14955969586378
4,0,-76.73667266108431,-68.19103846143848,-70.66832868326449,-63.573032228235334,-66.06353268506658,-77.38311906487122,-68.31989781768618,-52.25983852270408
4,0,-75.75046898221073,-66.59477931622581,-70.51044891058774,-61.70001753726871,-66.76566360016231,-74.78520078077173,-67.06911521577162,-45.12248991463516
4,0,-74.77716779596021,-65.55961196627814,-66.99545949097116,-63.20863033534009,-63.96052581326194,-74.70575471470153,-66.58168991316921,-48.25789521870423
4,0,-78.39821568816673,-67.7007768219717,-70.71677813403898,-59.15125602926831,-65.34939958680782,-73.2557836643506,-67.17303427007575,-47.121184657855785
4,0,-74.15003628144129,-67.85787930045447,-71.64318889983305,-60.67603416612998,-63.50324835918673,-77.83634120786711,-67.16577779959998,-47.865884726792295
4,0,-76.42751304537171,-66.46105342448583,-69.15012949044412,-62.99855429543281,-63.674782687484154,-76.0531534700862,-66.68608542540979,-45.05716053882089
4,0,-69.16084144769769,-64.5732513792729,-72.00794777880498,-62.52821681001876,-64.52827413392993,-73.29846385597695,-69.52753956918588,-50.61552092344575
4,0,-76.26566360016231,-68.83973892936186,-65.58366585777166,-62.903153470086195,-62.24281497195551,-79.50979299426945,-67.86836184917435,-47.51076257093009
4,0,-76.19735941019613,-66.04398922399122,-72.36263081858571,-61.66054517894081,-65.24589604034595,-78.90501511094497,-69.31377174933824,-49.88880832175018
4,0,-76.38900417029602,-65.14901792957515,-74.34185242450852,-62.17603613544473,-68.13810979440343,-75.0870308865416,-64.78691623358563,-48.58459547122502
4,0,-76.2805405309612,-68.17652306703951,-68.65664528087542,-67.27307982985182,-64.74322437687773,-74.3216432440953,-62.70088889985257,-50.38037021422135
4,0,-73.3483587082746,-64.32966135293715,-70.93481146250203,-65.42862809464249,-64.90491569289875,-75.5793683080492,-65.12812318823642,-46.287932925515356
4,0,-75.2932127575779,-70.14946720243584,-67.85158076970968,-60.01153188925909,-68.37145592449279,-75.32026616964929,-68.14824807174472,-48.78310610940003
4,0,-77.27204833556048,-68.23951943770983,-70.80260842561582,-62.798735966107884,-66.96229268332561,-76.68896850976463,-66.46148518232846,-46.507501431592424
4,0,-75.95024139134271,-65.66990354266774,-67.02912830855968,-63.99824807174471,-66.65094661481128,-76.55398630363466,-69.15354415239675,-47.84047587707291
4,0,-73.55575471470152,-67.96019739985026,-71.0851863336847,-68.42859119208187,-66.09421718672075,-77.18217630442517,-65.50091616796465,-44.037207710290055
4,0,-72.54118911152014,-66.45188061983545,-72.00094661481128,-65.37195864602094,-68.16378282859445,-76.85053223608777,-64.60860134465149,-47.58428291151156
4,0,-71.52655853795744,-64.08417178914735,-74.98377126102213,-61.35199876756441,-62.75067496175606,-78.58768174756926,-67.16577779959998,-47.45003628144129
4,0,-74.26192061311757,-67.64357006235265,-68.97599912868372,-63.21601507908126,-66.94089244558893,-75.67821681001877,-66.75537428722176,-48.55808152881614
4,0,-75.11039714867037,-66.20726802815949,-69.05750143159243,-63.04220934078802,-64.74322437687773,-76.86628893741408,-64.98697129776218,-48.86009226915031
4,0,-77.5866137341778,-65.75753407806715,-67.1996540129019,-65.5866137341778,-62.58193735270753,-77.68912237972184,-65.88789797762368,-48.16416089284204
4,0,-75.3138320870677,-67.86689168137742,-71.151951620191,-64.53248003361433,-66.30466785197117,-79.68350409299278,-67.63080242747975,-49.74493772353434
4,0,-74.56140618798743,-66.38094644600444,-73.34695744043147,-64.54543937082649,-68.65757853605518,-75.64669358066534,-63.35661502586572,-47.58428291151156
4,0,-77.52662430885371,-65.89724858770921,-72.32863763630115,-64.69083280613555,-66.21123435100348,-73.01961213981967,-70.63567114378952,-50.20445089397666
4,0,-72.82786055834165,-65.78233334819323,-71.27255969959383,-62.314589705934566,-67.87856184987952,-74.75973981547433,-69.52195864602095,-47.89154583566519
4,0,-76.01087755498331,-62.27728620737403,-68.07260246386318,-61.558598573269265,-67.76859185180504,-76.49020331372996,-67.0066248149769,-45.792024813575146
4,0,-75.3957966568043,-66.6269144040022,-70.84855429543282,-65.15659653213717,-62.6057836643506,-73.3266961930125,-69.42204833556049,-52.18291720086611
4,0,-74.40491569289875,-66.79270105452255,-72.19726688558663,-61.29431911842666,-62.430413039493914,-76.18947309238558,-66.71140618798744,-47.07434631216625
4,0,-74.56752299585136,-64.40091616796464,-73.01377174933825,-62.95260842561581,-63.59991616276628,-75.95765559182615,-68.03004366304955,-48.71241647450808
4,0,-78.63665868889753,-62.320713589857846,-68.76486037772196,-68.7141613191402,-63.43426450474922,-77.45830501852066,-67.85751308044601,-48.34863699373805
4,0,-73.55607599826892,-66.32936649871947,-71.1638320870677,-59.916489229915925,-68.03301446446014,-76.23435005678293,-68.93848614874321,-47.628856175014356
4,0,-75.7954334677703,-66.41127582265986,-72.79289021341324,-62.39874795425925,-65.62758360786195,-75.85753407806716,-69.73661373417781,-48.08899681987152
4,0,-74.44810536506829,-65.24852466815882,-73.35704914564376,-63.84513661683823,-62.72260246386317,-75.32755911722514,-66.53412383304185,-48.10765559182615
4,0,-69.9493474956856,-64.34123701418804,-72.10893270191097,-62.80869599116295,-64.81148518232845,-75.62921135401301,-65.07350498369942,-47.85643911298734
4,0,-73.94652479551186,-66.33712755916102,-70.2695907883208,-61.33189186351403,-65.67474495085862,-73.09042558385207,-66.84644852620006,-51.785533609807395
4,0,-77.65550575382528,-68.33077540279439,-67.32160114258077,-63.40398630363465,-67.94407823946041,-76.2402105630222,-63.75064839463171,-48.60527968833663
4,0,-76.54543937082649,-67.87889107975786,-72.85608711329333,-64.10845357120958,-63.75304743520219,-75.43733592322467,-66.78838889432895,-48.26269329605494
4,0,-70.82044692832272,-63.45518912562859,-70.84855429543282,-66.82419057398614,-64.13520078077173,-78.54046097558144,-67.11237558687995,-51.23068630943502
4,0,-72.26640464923737,-67.9199156223763,-75.02090514400426,-62.71161969738418,-66.81908661891482,-77.728903954779,-68.22933977527704,-49.00751308044601
4,0,-74.94941014529364,-67.46939559304975,-71.84362865834771,-62.2144424980835,-67.89850990865239,-76.76139265135552,-66.81044891058774,-46.76052581326194
4,0,-77.96923506675235,-68.08459801636523,-71.14321275757791,-64.22742785269489,-70.01098539516698,-79.6355336098074,-66.12268758024926,-47.85643911298734
4,0,-71.89943577199925,-68.23951943770983,-68.96457393961974,-63.880710883419894,-67.34955969586377,-76.17644170061932,-68.06496350548521,-48.95660654466072
4,0,-73.40174129989063,-64.22478268748415,-70.07896156772333,-65.25736053104016,-67.1355701544658,-73.6986438185064,-68.65966943631061,-48.08393793828109
4,0,-75.56062960220045,-66.38600616894189,-71.15999044895023,-65.08760455130519,-62.62402409417862,-77.41321945487346,-63.301256029268316,-49.633536982423955
4,0,-74.86677813403897,-67.49089244558893,-70.7827413711955,-66.26456891172695,-63.35344122895479,-77.64868563589133,-67.10028709395603,-49.63214160894241
4,0,-77.89504557539168,-64.3995251379046,-70.76744764693522,-68.47784021350708,-65.48600426087118,-77.7831206588669,-66.12268758024926,-48.45695079843937
4,0,-73.24470562642442,-68.89634331082976,-70.88947309238559,-63.30870158667123,-67.49729025867013,-73.40067496175607,-69.58097169713443,-49.72865074875008
4,0,-76.80787930045447,-63.05158076970967,-66.22896838383197,-63.6755522081139,-63.22946871638831,-78.20406221999865,-67.30695079843937,-47.176595910036916
4,0,-72.15178487872305,-62.902884694000946,-71.56123435100349,-66.48567114378952,-64.29992064847923,-72.40482100983255,-66.43733592322467,-51.710084399477545
4,0,-75.42154333770594,-67.98208751887617,-69.20091616796465,-65.15659653213717,-66.88964026686558,-76.72358590716914,-66.67210204302955,-45.34598432809219
4,0,-73.71570436131422,-66.60077986143375,-70.43001946652097,-64.44676551170991,-60.67744020608913,-72.2011806153725,-67.62553300735742,-45.616511107854656
4,0,-78.90788058136529,-67.42055582211123,-68.78426450474923,-63.39579665680429,-65.13026117139066,-75.88233334819324,-66.74154583566519,-46.837762264218576
4,0,-73.94510743706995,-65.17000223178024,-68.09704841545317,-64.58880832175018,-62.61659320093537,-78.0272720882136,-68.03125371280075,-48.6957966568043
4,0,-73.02973647766369,-65.67547769206368,-69.15012949044412,-59.74281497195551,-65.00787044849316,-74.9741660343566,-72.35672686197323,-47.577449313459404
4,0,-70.17744020608913,-66.38936224416713,-73.60501511094498,-64.93208751887617,-65.89069517406205,-77.81194992662083,-64.1615318892591,-49.39821203071774
4,0,-77.16815718918058,-67.41372221596994,-74.73291720086611,-60.28404091595043,-66.60083427773075,-73.87946871638832,-68.728903954779,-49.39557895850508
4,0,-73.94510743706995,-62.94943577199925,-69.93478781934832,-62.57849960176655,-67.37354291664383,-74.12812318823642,-71.24946720243585,-49.45713823176616
4,0,-71.75716053882088,-68.88197830137955,-71.87397965685254,-62.110838870539624,-65.30765559182615,-73.22831238776969,-67.0531534700862,-48.47474495085863
4,0,-73.63536149117294,-65.90729782489345,-69.40859857326927,-61.07830370536598,-65.75808152881613,-76.17303427007575,-67.71062960220046,-46.3821384881503
4,0,-75.43835571443039,-68.45119783402347,-76.16285864066306,-62.214810318437756,-68.37145592449279,-76.03122303635793,-69.41859185180505,-47.994481045673915
4,0,-75.95024139134271,-66.74633537316147,-67.23045459773365,-60.2556574924066,-66.03175679487062,-76.03122303635793,-69.2150167955684,-47.71535730751591
4,0,-77.66378282859445,-64.7513358371974,-66.40088889985257,-62.96489781482785,-66.94098937284393,-76.79332838792104,-68.48353698242396,-45.78467253865744
4,0,-77.28344671866915,-68.74396332150177,-71.13159228040826,-63.650323084558906,-65.96208772179195,-77.25507294901574,-67.36601507908127,-47.11863946066676
4,0,-74.4103806637057,-66.26943949461592,-70.5301618070532,-63.64207027184361,-62.45759257056976,-77.38170563847461,-66.47695227996472,-48.91139265135552
4,0,-74.2774493134594,-64.60617803035066,-69.15460913611498,-61.30694646072939,-63.412553778291425,-79.4734585022818,-69.23428530484856,-48.223844233337765
4,0,-72.12807569786763,-67.65871166438569,-73.1307754027944,-63.5357009598697,-66.26615513037397,-76.30623133961092,-67.03506768215405,-50.31729790226664
4,0,-73.34130805091763,-65.78662301331063,-70.41140618798744,-61.30694646072939,-64.71481031843776,-75.28336314487295,-64.30178487872305,-48.260667364060275
4,0,-78.12893984558946,-66.62606329641564,-71.94557895850508,-64.81689168137743,-66.2239727315565,-74.49258366255661,-67.53288894967679,-49.234743820716155
4,0,-72.48467253865743,-68.58301446446013,-72.50077682197171,-64.01514668401663,-65.80107337532682,-74.0034412289548,-65.1797364776637,-51.063919185378815
4,0,-72.26640464923737,-68.89899993334826,-71.77105588609837,-59.06683195531129,-70.04773230879302,-75.30864796664395,-72.35672686197323,-50.93849986264642
4,0,-72.31651110785465,-68.32260499167481,-71.05993638540781,-59.89211698809976,-62.80587763468513,-77.83422817018534,-70.72266611183363,-49.99083280613555
4,0,-77.02449432779004,-63.85664528087541,-68.19783138665744,-67.59859928646792,-65.28393793828108,-76.70077986143376,-66.28336314487295,-49.08646566322093
4,0,-75.37093803579022,-65.50356455661148,-72.03065001258967,-65.65122291804734,-65.46745275367186,-79.41456891172696,-67.16941740395382,-48.70855063225509
4,0,-76.87354291664383,-64.54968227816293,-70.97330931895057,-62.0488955536037,-64.7144424980835,-78.75134457803945,-65.92434631216625,-48.456231339610916
4,0,-72.04598432809219,-68.18367420798535,-67.8959843280922,-63.24842674844233,-66.03896850976463,-79.88922300022978,-66.47695227996472,-47.07106349422795
4,0,-76.09557895850507,-64.87416603435659,-69.25174129989064,-64.73667266108431,-68.28973892936186,-73.2557836643506,-68.62970304473039,-47.63912786928224
4,0,-76.11824189891611,-62.797414350907545,-75.01905823962583,-63.174744950858624,-71.01742121374188,-76.21236490821006,-68.59443175679962,-50.73097169713443
4,0,-76.55333453232721,-64.3983587082746,-68.09694676738177,-62.4719199115399,-61.64291823782614,-74.94992064847924,-67.2995221625883,-48.38481146250202
4,0,-74.59574095175756,-65.55559835232658,-72.04735941019614,-61.00324835918673,-65.58805458086029,-76.43159228040825,-68.41321945487346,-54.01416131914021
4,0,-72.4042620858313,-67.46233221260931,-73.25307122951726,-61.24470562642442,-68.70208037974803,-76.97154983282478,-68.41321945487346,-49.63523232861035
4,0,-70.42612461318703,-69.9329172008661,-69.03217640914127,-64.14632484481207,-66.45484327924329,-73.65877459854082,-68.308329934742,-46.45543524425772
4,0,-73.09991616276628,-66.22924949952343,-71.39496187028719,-61.11457393961973,-62.819157136316164,-74.4030474352022,-67.10260842561581,-47.861406187987434
4,0,-75.41017629214869,-62.76842094478579,-74.58922300022978,-64.66194992662082,-65.30869599116295,-75.5603806637057,-67.06080424494914,-51.29630159536473
4,0,-75.9149635054852,-70.74807858987872,-70.2981053650683,-65.08037021422135,-65.49855429543281,-76.99567148332035,-68.94482313422668,-48.04589604034596
4,0,-72.68762881061004,-66.22924949952343,-71.39002907769898,-67.27307982985182,-62.369612139819665,-81.46285864066306,-68.69543937082649,-48.77553300735742
4,0,-75.82208356509345,-67.12759420494633,-69.02252633015983,-65.78973892936186,-64.33695883648157,-77.17397965685254,-66.42600835848992,-50.963782828594454
4,0,-74.77452209478965,-66.074828436978,-70.10605458683916,-63.601060454399544,-67.22832897456875,-77.12368540899548,-63.53849132892492,-50.732984166301016
4,0,-71.87787414714956,-65.15274625141271,-69.1030474352022,-61.42099943623951,-64.31321603686014,-76.83137553919998,-65.86570436131423,-44.50661502586572
4,0,-75.55441961972322,-62.15493456726182,-74.64472009485281,-63.53175679487062,-67.01769199763207,-79.91026788289194,-69.90957540576521,-47.81227982077585
4,0,-77.13367420798535,-70.64859928646791,-69.15803566219932,-62.6190737502623,-65.15769638176492,-75.01718204348425,-69.05445089397666,-48.108330307393054
4,0,-74.94807664127876,-68.81832734227781,-67.76648922991593,-65.75501511094497,-67.37354291664383,-76.8885551382263,-66.32553811973506,-48.248076641278764
4,0,-80.31285864066305,-67.20713823176615,-68.2551891256286,-63.58198283305403,-64.32118465785578,-79.68350409299278,-71.28377126102212,-46.13697129776218
4,0,-79.02783431253883,-66.07558370072688,-73.86422815896103,-63.7239727315565,-68.70362621730116,-78.59343273932627,-68.16897228089591,-49.10466785197118
4,0,-74.5073027745916,-68.21377174933824,-67.93193735270754,-63.35744444801102,-63.35344122895479,-75.8301618070532,-66.22816963940821,-49.74089244558893
4,0,-73.07830370536598,-65.78233334819323,-73.15945219572637,-60.632503088375756,-69.23448543336909,-73.55446550262663,-66.90317971741305,-49.89606157071986
4,0,-77.84634331082977,-62.92787414714955,-70.27855209936811,-64.99729025867013,-65.42384423333776,-77.77816397997998,-63.465974599465596,-47.63806826984206
4,0,-72.82786055834165,-65.04293361829038,-71.67250258350491,-60.02431312558474,-65.4298660180091,-74.88789797762368,-66.53770028702861,-46.12786055834166
4,0,-75.66466881308223,-68.31859185180504,-68.71397910184227,-65.08037021422135,-67.00290661581003,-76.5554482311367,-69.78810979440344,-46.37261012722984
4,0,-71.14735242379086,-66.259016996419,-71.50032308455891,-64.11824189891611,-66.49173386213215,-74.66443329082651,-66.41127923675762,-49.74676551170992
4,0,-71.84838732318764,-66.42093803579021,-69.89092635505496,-63.413437047476336,-66.65094661481128,-77.19812145758239,-64.84725666871785,-49.47282342498135
4,0,-77.43097169713442,-66.13481146250201,-70.72565826915094,-64.47805730603221,-64.83806826984205,-77.77417380010688,-63.99424526634213,-47.00001753726871
4,0,-75.37033206445811,-68.23951943770983,-73.79809705570031,-63.36127582265986,-62.7011307148089,-76.97681989885857,-66.53770028702861,-46.57966135293716
4,0,-76.64792356068416,-68.35571049162917,-69.12739799973406,-63.57691440400221,-65.7522621525253,-76.86628893741408,-70.16422815896102,-45.25759257056976
4,0,-78.41008439947754,-66.52516287322496,-73.38301446446015,-63.43835571443039,-65.12755704986635,-76.27996685813652,-67.17644170061932,-49.013800723617145
4,0,-74.8982322897306,-67.9199156223763,-72.75445089397667,-62.46603549162117,-65.97553300735741,-77.11077402465737,-67.86123435100349,-46.915344368657536
4,0,-76.10083427773075,-67.42055582211123,-72.03769071764677,-62.745896040345954,-67.07207869176119,-72.43379515876758,-66.98033900128864,-49.480529385768456
4,0,-76.82889107975787,-64.99245777838394,-70.76080424494914,-64.37371639175025,-68.16183126838385,-78.99899993334827,-64.09042558385207,-48.011619697384184
4,0,-73.81863946066676,-65.65160555040202,-70.07896156772333,-63.258081528816135,-64.40967329841828,-73.64365720560882,-63.29979215140996,-48.835700959869705
4,0,-75.62957585274621,-65.96916361250575,-74.26008439947755,-64.66194992662082,-66.93357482958052,-79.09809705570031,-63.20118061537249,-51.12892593119778
4,0,-77.87293418789318,-71.7641613191402,-71.2883557144304,-65.47491714819583,-64.00603489421468,-75.01551066975178,-64.87072803979396,-52.499740719289
4,0,-73.3495251379046,-65.57821681001876,-72.38248003361434,-63.99593135019063,-63.94350888559033,-78.6872666004465,-68.48612885211138,-49.964666998416995
4,0,-77.64057734452619,-66.17758360786195,-72.00713823176616,-59.99520965336036,-63.327860558341655,-78.31815718918058,-66.56535730751591,-49.80962794903835
4,0,-77.13606337314741,-61.42896838383196,-66.4319163323563,-60.15191649921033,-67.80945219572637,-75.47031023661808,-68.36744184425511,-50.433674207985355
4,0,-74.1132359932384,-63.59118911152014,-71.15107337532683,-63.10160057242433,-64.0144332908265,-72.95169208875606,-64.4056574924066,-45.05716053882089
4,0,-72.08193735270753,-66.35870158667123,-69.67385169766187,-64.20613845532826,-65.02430279004318,-79.04723388419359,-66.23478781934831,-49.26442955022657
4,0,-75.05649391691198,-63.095984328092186,-71.64318889983305,-62.203705709622824,-65.09824467288324,-75.80769638176493,-69.52856184987952,-49.254843279243296
4,0,-76.54543937082649,-63.17402409417862,-69.29350888559034,-64.79450083931893,-65.03906993160406,-79.30757853605519,-66.25757469778053,-45.36684004746588
4,0,-75.51666598093631,-68.21377174933824,-75.54807858987873,-58.820446928322724,-65.41595293648018,-76.2493107306443,-65.06255377829143,-47.98790319729115
4,0,-76.43357482958052,-66.61403299870176,-66.02744020608914,-63.84513661683823,-61.459614357193345,-75.25274625141272,-67.16941740395382,-48.32644170061932
4,0,-75.02857367549899,-66.09937372746198,-70.95508282662144,-65.26643579096256,-63.608446654291285,-75.95765559182615,-65.85563488622664,-48.466813926008605
4,0,-73.55575471470152,-64.68520078077172,-74.96664774835642,-59.84424526634213,-69.23922300022977,-76.16941740395382,-65.49643872528135,-49.08199946683981
4,0,-77.49695744043146,-65.78233334819323,-70.97758360786196,-65.44896503899531,-64.24176870316676,-76.50747342859235,-64.90631438539705,-45.10169208875606
4,0,-74.96745275367186,-65.53570753173952,-70.32921135401301,-65.24166736609901,-64.9285520993681,-80.17783431253883,-70.90885434922463,-45.81870432949648
4,0,-77.13367420798535,-68.45119783402347,-67.91684004746588,-63.36127582265986,-70.70672686197322,-76.26039714867038,-68.22933977527704,-47.340926355054954
4,0,-71.91648922991592,-62.87248991463515,-70.59107782095471,-61.93703088654159,-66.60507294901574,-75.61891063961393,-66.75537428722176,-47.348895553603704
4,0,-72.44646866135407,-63.155783664350594,-70.55753407806716,-67.16905823962583,-63.779661352937154,-76.71009226915031,-66.78026117139066,-45.428075697867634
4,0,-73.01979391283102,-63.17402409417862,-70.47882649992076,-64.23650574562332,-67.09606157071985,-79.03328604181068,-66.84644852620006,-50.44058331835674
4,0,-75.37093803579022,-67.46233221260931,-73.85604838048654,-65.75501511094497,-64.27106349422795,-76.10876534540836,-69.90957540576521,-50.493292490761654
4,0,-74.77911876180771,-61.78720771029005,-70.00759275271288,-64.17282342498135,-65.49718287591939,-74.22261012722984,-66.35839821559853,-50.54166736609901
4,0,-76.41233221260931,-65.78621315732516,-69.66321603686015,-64.59606157071985,-64.91959078832079,-77.46908661891483,-66.1767016032039,-49.83248003361434
4,0,-77.08037021422135,-67.29559244647743,-66.02744020608914,-62.81213904600871,-65.90188061983545,-75.5377450165281,-65.49007669265156,-48.18506768215405
4,0,-79.15874227394383,-70.60409378624021,-73.13344671866916,-66.00604838048653,-64.60757469778052,-76.2380545808603,-63.372258440765805,-53.260671192391406
4,0,-74.78899681987151,-66.32756587531888,-67.2522181615267,-66.8829172008661,-65.62330931895056,-77.00703778432131,-64.10759257056976,-47.099920648479234
4,0,-73.7000175372687,-64.3925836625566,-70.19684583356391,-65.37753956918587,-63.77739799973405,-80.54005093292325,-68.14604690101736,-51.131978301379554
4,0,-72.28719352548201,-66.44069517406204,-67.1659745994656,-61.3011889751824,-64.36551066975177,-74.96321603686015,-69.18666766009716,-45.550674961756066
4,0,-74.69448104567391,-66.20623133961091,-71.67681989885857,-63.5862300411879,-65.15839842714203,-76.81046068900291,-67.44321275757791,-50.41115396983077
4,0,-79.27307982985182,-62.92787414714955,-70.86941740395382,-63.52964813227831,-67.90307122951725,-72.28068438527067,-69.83054028905026,-45.649180548749364
4,0,-77.7595754057652,-65.98274137119549,-72.38912237972184,-63.783177960104325,-65.53727277007434,-74.3200807809283,-66.95618714340735,-49.49735941019613
4,0,-72.00158076970968,-65.74448104567391,-68.9584466542913,-60.446468661354075,-68.13810979440343,-75.1117865394691,-64.39293007237781,-47.84047587707291
4,0,-72.02431312558474,-63.2929300723778,-72.76019739985027,-65.37195864602094,-67.41019739985026,-77.70333453232722,-64.41640464923738,-48.25876534540836
4,0,-72.12402409417862,-64.22164324409529,-73.72293418789319,-62.7410778209547,-65.52644170061932,-78.4307754027944,-66.30864796664395,-48.9755522081139
4,0,-75.55077986143375,-67.4360254448151,-70.06943058098823,-60.2011307148089,-65.96208772179195,-74.98364020161368,-64.04211698809976,-45.52260246386317
4,0,-75.99593135019063,-65.3968458335639,-66.22896838383197,-63.540029077698975,-65.19751204913291,-75.73231275061151,-66.92911876180771,-48.601951620190995
4,0,-74.54576071592484,-66.8725025835049,-68.64250928423051,-64.30265985213616,-68.02662430885371,-76.62516287322497,-68.38170563847461,-47.312490026628275
4,0,-76.44098937284393,-69.01287280362676,-71.63199946683982,-64.36416153486857,-65.56475195805554,-76.9429448026174,-63.29291823782614,-48.80285103992882
4,0,-73.44058852301163,-67.4302059052585,-70.6339379382811,-60.42656359079693,-66.7174418442551,-78.16729790226664,-64.87946871638832,-46.64952513790461
4,0,-77.18707011103974,-63.786751827278465,-75.81067119239141,-61.3252768256411,-67.07518973588701,-72.81606658611459,-67.5111442570565,-47.25183344607169
4,0,-75.28712755916102,-66.43288894967678,-68.35877459854082,-62.26192061311757,-64.67026616964928,-78.93973892936187,-65.07404550017858,-50.12889107975787
4,0,-75.37093803579022,-65.38144437844697,-75.23655671652159,-64.78469625411014,-68.16183126838385,-78.28606337314741,-67.2564350451229,-46.60460913611498
4,0,-75.33600616894189,-65.55787044849316,-68.4429402894231,-61.12725055444224,-65.34749590141615,-75.72849960176656,-64.40067496175607,-43.40334777894892
4,0,-75.34680836076713,-71.25672686197322,-70.861170179189,-61.71570436131422,-69.59946720243585,-75.82664250556559,-64.3266961930125,-47.71745726699702
4,0,-76.33612885211137,-67.22282342498134,-70.2793683080492,-63.48107258580197,-68.24442308751642,-71.96584680918828,-66.0964501704119,-47.719590788320794
4,0,-76.08058149146795,-65.98274137119549,-68.77350498369942,-66.73922300022977,-65.90544823113669,-77.48353698242396,-66.92716779596022,-43.249347495685605
4,0,-73.74176870316676,-67.04824807174471,-70.97334806843088,-64.08707648143232,-61.86100323467325,-75.70517312019847,-68.59443175679962,-48.92957585274622
4,0,-77.44407823946041,-67.36908661891482,-70.2695907883208,-64.44153046965582,-65.26005336861886,-74.46662154473859,-68.22759420494634,-46.544705626424424
4,0,-75.28712755916102,-65.86832868326448,-67.74943577199926,-62.96066736406027,-64.72896156772332,-78.40895525287416,-64.14520965336037,-50.814486330040275
4,0,-74.37938946656493,-63.403033311257374,-66.99735242379087,-59.89943577199925,-69.63377126102212,-78.80550575382529,-67.11269329605494,-48.710176292148695
4,0,-77.26859185180504,-64.68736621778345,-69.16374847782107,-63.83446981198824,-67.63367420798535,-75.0167404544107,-64.98697129776218,-46.507501431592424
4,0,-74.81832868326448,-67.0689722808959,-71.26303647098786,-60.42656359079693,-62.55094180924603,-75.41127923675762,-67.32924949952344,-50.11409813433952
4,0,-73.99964402183517,-64.47099943623951,-69.24923185803063,-63.10643504512289,-69.03350409299277,-75.16249002662828,-63.90716053882089,-50.5702993333387
4,0,-72.35303331125738,-65.64156640367828,-68.48691623358563,-61.3706738035946,-65.49824890350673,-73.90992153313968,-65.49130805091764,-50.02832897456876
4,0,-76.98471978065788,-65.87483021479831,-68.96474759915478,-64.79482313422668,-59.66084144769769,-77.61355849333873,-66.82664250556559,-48.51585795310364
